	A549 cells, DMSO, 24h, rep1	A549 cells, DMSO, 24h, rep2	A549 cells, DMSO, 24h, rep3	A549 cells, RSL3, 24h, rep1	A549 cells, RSL3, 24h, rep2	A549 cells, RSL3, 24h, rep3	A549 cells, RSL3 and Fer-1, 24h, rep1	A549 cells, RSL3 and Fer-1, 24h, rep2	A549 cells, RSL3 and Fer-1, 24h, rep3
BEST4	-0.6738976370100552	-0.9917824268415729	-1.7818203805211998	-1.922319508718258	-1.0535058532212767	-0.8016031945116814	-0.8341347591642122	-1.2219020823799578	-1.3491691413589841
ENSG00000259255	-1.0189746096176289	-1.4445996257470852	-1.9214176870622146	-1.922319508718258	-1.3903277863507726	-0.8016031945116814	-1.332763339215509	-1.8525163954998194	-0.8953825513825255
ENSG00000286781	-0.7399528475775956	-1.1394552227049468	-0.9545938523637825	-1.0796591494324925	-1.9241779197814324	-0.864292292487637	-1.1934434109981813	-1.9032999944538531	-0.8953825513825255
HLA-F	-1.11091945633692	-1.920721856025539	-1.7818203805211998	-1.922319508718258	-0.9785992079533848	-1.1551952412296431	-0.7448793511270492	-1.543143855521694	-1.9159710899475262
HLA-F	-1.9242352471785058	-1.641423844620832	-0.9545938523637825	-0.8202045975721343	-1.675951743704443	-1.2528400791407568	-1.9158285376992241	-0.9577837521245692	-1.701939966308892
MUC6	-0.6420266353567193	-0.8662633075653412	-0.44406760963912334	-0.7723829115035917	-0.7945994377135934	-0.45113544199513667	-0.38125177706040414	-0.4757023540048438	-0.7593087703329557
MUC6	-0.9416916650592696	-0.5087465542313844	-1.7818203805211998	-1.922319508718258	-1.675951743704443	-1.2528400791407568	-0.9436431625937781	-1.2219020823799578	-1.9159710899475262
MUC6	-0.6738976370100552	-1.2614503464503322	-1.7818203805211998	-0.8732530575134795	-0.5048846331950851	-1.0646392839291188	-1.482966520036879	-0.719157306426706	-0.6150328189446179
MUC6	-0.6420266353567193	-0.8662633075653412	-0.44406760963912334	-0.7723829115035917	-0.7945994377135934	-0.45113544199513667	-0.38125177706040414	-0.4757023540048438	-0.7593087703329557
RNU6-223P	-0.9416916650592696	-1.920721856025539	-0.7778555849083183	-0.7723829115035917	-1.2928156078933766	-1.0646392839291188	-1.482966520036879	-1.8525163954998194	-1.5291606994229883
IQCF3	-0.7036100373956983	-0.7144779634234911	-1.9214176870622146	-0.4919260471368225	-0.5905792990480638	-0.864292292487637	-1.0951623343324748	-0.8383271200508302	-1.2182360163597883
ENSG00000289161	-0.9416916650592696	-1.0692714094606237	-1.510267634714606	-1.406953312686963	-1.0535058532212767	-1.9274003973620784	-0.8341347591642122	-1.9032999944538531	-0.8059731594736391
NPB	-1.9242352471785058	-0.9319618215511112	-1.3212804240441396	-1.173979152512223	-1.1641932022915416	-1.9274003973620784	-1.332763339215509	-0.8042895663229263	-1.9159710899475262
ENSG00000225544	-1.9242352471785058	-1.920721856025539	-1.510267634714606	-1.0796591494324925	-1.1641932022915416	-0.9883209272740084	-0.6007881098365153	-1.116959713624271	-1.2182360163597883
CCN4	-1.4683689053168982	-1.641423844620832	-1.3212804240441396	-0.7196835675726145	-1.1641932022915416	-0.8016031945116814	-1.9158285376992241	-1.8525163954998194	-1.701939966308892
ENSG00000248367	-1.0189746096176289	-1.0692714094606237	-1.7818203805211998	-1.406953312686963	-0.9785992079533848	-0.9223655192605361	-1.9158285376992241	-1.8525163954998194	-0.8515990108113647
ENSG00000224412	-1.9242352471785058	-1.2614503464503322	-0.7778555849083183	-1.922319508718258	-1.675951743704443	-1.2528400791407568	-1.332763339215509	-1.8525163954998194	-0.8953825513825255
SH3GL1P3	-0.7843769398399713	-1.920721856025539	-1.510267634714606	-1.406953312686963	-1.1641932022915416	-1.9274003973620784	-0.8890180689491216	-1.9032999944538531	-1.3491691413589841
FCGBP	-0.9416916650592696	-1.920721856025539	-1.0893142480739475	-0.6804501117903579	-1.0535058532212767	-1.2528400791407568	-1.9158285376992241	-1.9032999944538531	-1.701939966308892
FCGBP	-1.9242352471785058	-1.4445996257470852	-1.1856122769718975	-1.922319508718258	-1.9241779197814324	-1.4302726516431572	-1.1934434109981813	-1.2219020823799578	-0.6453187182718649
ENSG00000258375	-0.8813005545800559	-1.1394552227049468	-0.8861356680917484	-1.173979152512223	-1.9241779197814324	-1.9274003973620784	-1.9158285376992241	-1.3562414937403606	-1.2182360163597883
BIVM-ERCC5	-0.6738976370100552	-0.7567157441021294	-1.1856122769718975	-0.7196835675726145	-1.9241779197814324	-0.5331328733628486	-1.332763339215509	-1.2219020823799578	-0.9582006428222672
GOLGA8K	-1.9242352471785058	-0.8662633075653412	-0.5693298594351042	-0.6103743864019746	-0.6228670547474466	-0.7557123334218355	-0.49272317799594645	-0.6795186754506382	-0.8515990108113647
EIF3FP3	-1.3079181526423669	-1.920721856025539	-1.3212804240441396	-1.922319508718258	-1.3903277863507726	-0.628047872905583	-1.332763339215509	-1.116959713624271	-1.9159710899475262
ENSG00000277304	-0.8813005545800559	-0.8029819981288464	-0.5158828481427872	-0.7723829115035917	-1.0535058532212767	-1.9274003973620784	-1.482966520036879	-0.9577837521245692	-1.3491691413589841
SMIM33	-1.9242352471785058	-1.0692714094606237	-1.3212804240441396	-0.7723829115035917	-1.2928156078933766	-0.8016031945116814	-1.1934434109981813	-0.8943641594616473	-1.9159710899475262
MIR5087	-0.7843769398399713	-1.920721856025539	-1.7818203805211998	-1.585592138240628	-0.9785992079533848	-0.9883209272740084	-1.9158285376992241	-1.543143855521694	-1.2182360163597883
ENSG00000227309	-1.4683689053168982	-1.4445996257470852	-1.008998607936203	-0.925822665856152	-0.7945994377135934	-1.9274003973620784	-1.8186468584626976	-1.543143855521694	-0.8059731594736391
ENSG00000226542	-1.7455730125366788	-1.641423844620832	-1.9214176870622146	-0.6804501117903579	-0.9137121203929447	-1.4302726516431572	-1.332763339215509	-1.8525163954998194	-1.115267723413317
ENSG00000271659	-1.11091945633692	-1.920721856025539	-1.3212804240441396	-1.585592138240628	-1.9241779197814324	-1.9274003973620784	-1.1934434109981813	-0.6795186754506382	-1.3491691413589841
VCAN	-0.5139618378196407	-0.20105909992387172	-0.34250924401508154	-0.46431663452022953	-0.2537573659185679	-0.37873597159298394	-0.8890180689491216	-0.9577837521245692	-1.5291606994229883
GABBR1	0.13058884015920663	0.039993249115772914	0.2375336022460121	0.46461994639766124	0.19701901684374762	0.43943852194798033	0.14852065660931063	0.28082945682457117	0.35954951213070013
GABBR1	-1.0189746096176289	-1.2614503464503322	-0.9545938523637825	-1.173979152512223	-0.5287388128941347	-0.9223655192605361	-0.8341347591642122	-0.9577837521245692	-1.5291606994229883
GABBR1	-1.3079181526423669	-1.4445996257470852	-1.1856122769718975	-1.2766320341283464	-1.0535058532212767	-0.9223655192605361	-1.1934434109981813	-1.116959713624271	-1.5291606994229883
GABBR1	-0.5445290588643783	-1.4445996257470852	-1.510267634714606	-1.173979152512223	-0.9137121203929447	-0.8016031945116814	-1.8186468584626976	-1.8525163954998194	-1.9159710899475262
GABBR1	-0.7399528475775956	-0.9917824268415729	-0.46774296572127283	-1.173979152512223	0.005111320536525098	-0.9223655192605361	-0.8341347591642122	-0.9577837521245692	-1.5291606994229883
GABBR1	-1.0189746096176289	-1.2614503464503322	-0.9545938523637825	-1.173979152512223	-0.5287388128941347	-0.9223655192605361	-0.8890180689491216	-0.9577837521245692	-1.5291606994229883
LINC02093	-0.9416916650592696	-1.4445996257470852	-1.008998607936203	-1.2766320341283464	-0.7945994377135934	-1.9274003973620784	-0.8341347591642122	-1.116959713624271	-1.9159710899475262
RNU6-915P	-0.8813005545800559	-1.641423844620832	-0.7778555849083183	-1.585592138240628	-1.3903277863507726	-0.5954756285098004	-1.8186468584626976	-1.116959713624271	-1.5291606994229883
ENSG00000254287	-1.11091945633692	-1.641423844620832	-0.7339337946165335	-1.922319508718258	-1.2928156078933766	-0.9883209272740084	-0.8890180689491216	-1.9032999944538531	-1.3491691413589841
ENSG00000227950	-1.7455730125366788	-1.641423844620832	-0.9545938523637825	-1.0007082811069272	-1.675951743704443	-1.4302726516431572	-1.8186468584626976	-0.7573553760006381	-0.8059731594736391
ENSG00000284697	-1.0189746096176289	-0.9917824268415729	-1.1856122769718975	-1.0007082811069272	-1.2928156078933766	-1.9274003973620784	-1.8186468584626976	-1.8525163954998194	-0.8059731594736391
ENSG00000266934	-1.3079181526423669	-0.8029819981288464	-0.8861356680917484	-1.922319508718258	-1.675951743704443	-1.617933088761575	-0.8890180689491216	-1.8525163954998194	-1.3491691413589841
ENSG00000256588	-1.11091945633692	-0.6282265000571291	-1.7818203805211998	-1.922319508718258	-0.7945994377135934	-1.4302726516431572	-1.482966520036879	-1.030830559080328	-1.3491691413589841
REELD1	-1.3079181526423669	-1.641423844620832	-0.5693298594351042	-1.2766320341283464	-1.9241779197814324	-1.9274003973620784	-1.482966520036879	-1.030830559080328	-1.5291606994229883
MUC17	-1.7455730125366788	-0.9917824268415729	-1.1856122769718975	-1.2766320341283464	-0.699011742296721	-1.9274003973620784	-1.8186468584626976	-1.116959713624271	-0.9582006428222672
SYPL1P2	-0.9416916650592696	-1.0692714094606237	-1.7818203805211998	-0.7196835675726145	-0.6614532960053211	-0.9883209272740084	-1.8186468584626976	-0.8383271200508302	-0.8515990108113647
P3H2-AS1	-0.5445290588643783	-0.5648197731667683	-1.008998607936203	-0.7723829115035917	-0.7945994377135934	-1.1551952412296431	-1.9158285376992241	-0.8383271200508302	-0.5796582306632383
ENSG00000225450	-1.2118028205155542	-1.0692714094606237	-1.7818203805211998	-1.406953312686963	-1.9241779197814324	-0.864292292487637	-1.9158285376992241	-0.9577837521245692	-0.9582006428222672
ENSG00000243280	-1.11091945633692	-1.920721856025539	-0.8318276623039423	-1.2766320341283464	-1.3903277863507726	-0.6669960471706353	-1.8186468584626976	-1.2219020823799578	-1.701939966308892
TAGLN2P1	-1.7455730125366788	-0.5648197731667683	-1.1856122769718975	-1.0007082811069272	-1.2928156078933766	-1.4302726516431572	-1.8186468584626976	-1.9032999944538531	-1.5291606994229883
LSINCT5	-1.2118028205155542	-1.0692714094606237	-0.8861356680917484	-1.173979152512223	-1.9241779197814324	-1.617933088761575	-0.665455274796287	-1.8525163954998194	-1.115267723413317
RN7SL833P	-1.9242352471785058	-1.1394552227049468	-0.7339337946165335	-1.0796591494324925	-1.675951743704443	-0.9883209272740084	-0.665455274796287	-0.8943641594616473	-0.8059731594736391
ENSG00000261970	-0.9416916650592696	-0.9917824268415729	-0.6002041356664254	-1.585592138240628	-1.1641932022915416	-0.9883209272740084	-0.9436431625937781	-1.9032999944538531	-1.701939966308892
ENSG00000235725	-1.9242352471785058	-1.920721856025539	-0.9545938523637825	-1.2766320341283464	-1.2928156078933766	-0.9223655192605361	-1.9158285376992241	-1.116959713624271	-1.0303959527111741
SRI-AS1	-1.0189746096176289	-0.5648197731667683	-0.6936596603106833	-0.5754100268077382	-1.9241779197814324	-0.8016031945116814	-0.7848429922349254	-1.116959713624271	-0.6150328189446179
HLCS-IT1	-0.41754274915478046	-0.9319618215511112	-1.0893142480739475	-1.922319508718258	-0.7444589842976751	-0.9223655192605361	-0.7848429922349254	-0.5472405575683161	-0.8953825513825255
ZNF24TR	-1.9242352471785058	-0.6282265000571291	-0.7778555849083183	-0.7723829115035917	-0.6228670547474466	-0.7557123334218355	-0.7848429922349254	-1.3562414937403606	-1.115267723413317
ENSG00000242531	-1.7455730125366788	-1.2614503464503322	-0.8318276623039423	-1.0796591494324925	-1.2928156078933766	-1.9274003973620784	-1.482966520036879	-0.8042895663229263	-1.9159710899475262
INTS4P2	-1.4683689053168982	-0.6756229717131298	-1.510267634714606	-1.2766320341283464	-1.9241779197814324	-1.4302726516431572	-1.9158285376992241	-0.8383271200508302	-1.115267723413317
ENSG00000269103	-1.2118028205155542	-1.920721856025539	-0.7778555849083183	-1.406953312686963	-0.7945994377135934	-0.9883209272740084	-0.6007881098365153	-1.543143855521694	-0.8953825513825255
HYDIN2	-1.2118028205155542	-1.920721856025539	-1.3212804240441396	-0.6804501117903579	-1.675951743704443	-1.1551952412296431	-1.9158285376992241	-1.3562414937403606	-1.9159710899475262
ENSG00000286056	-1.9242352471785058	-0.9319618215511112	-1.7818203805211998	-0.8732530575134795	-0.7945994377135934	-1.4302726516431572	-0.7848429922349254	-1.030830559080328	-1.115267723413317
FLVCR2-AS1	-1.9242352471785058	-1.4445996257470852	-0.5403030217819538	-1.922319508718258	-1.0535058532212767	-1.4302726516431572	-1.482966520036879	-1.2219020823799578	-1.5291606994229883
ENSG00000240729	-1.7455730125366788	-0.7567157441021294	-1.7818203805211998	-1.922319508718258	-1.675951743704443	-1.4302726516431572	-0.9436431625937781	-1.2219020823799578	-0.9582006428222672
PTMAP1	-1.4683689053168982	-1.920721856025539	-0.7778555849083183	-1.922319508718258	-1.2928156078933766	-1.0646392839291188	-1.482966520036879	-1.030830559080328	-1.9159710899475262
TSPEAR-AS2	-0.8813005545800559	-1.641423844620832	-1.008998607936203	-0.6103743864019746	-0.699011742296721	-0.9223655192605361	-1.9158285376992241	-1.2219020823799578	-1.115267723413317
ENSG00000285750	-0.8275928379147872	-1.4445996257470852	-1.7818203805211998	-1.0796591494324925	-1.1641932022915416	-0.864292292487637	-0.9436431625937781	-1.8525163954998194	-0.6453187182718649
TCAF2P1	-1.3079181526423669	-1.920721856025539	-1.7818203805211998	-1.585592138240628	-0.7945994377135934	-1.9274003973620784	-1.0951623343324748	-0.9577837521245692	-1.701939966308892
KCNN3	-1.7455730125366788	-0.6756229717131298	-1.7818203805211998	-1.0796591494324925	-1.1641932022915416	-1.9274003973620784	-1.482966520036879	-1.8525163954998194	-1.2182360163597883
RPL41P2	-0.2403777686001178	-0.21853958368200097	-0.24475557237057718	-0.644149793576562	-1.1641932022915416	-0.24780520103921438	-0.6339459941608264	-1.2219020823799578	-0.06838550819663677
SNORA2C	-0.7036100373956983	-1.1394552227049468	-0.5693298594351042	-1.173979152512223	-0.5287388128941347	-1.9274003973620784	-0.9436431625937781	-1.116959713624271	-1.2182360163597883
TMIGD2	-1.9242352471785058	-1.920721856025539	-1.0893142480739475	-1.2766320341283464	-1.1641932022915416	-1.0646392839291188	-1.0951623343324748	-1.8525163954998194	-0.8059731594736391
MMP23B	-1.11091945633692	-1.920721856025539	-1.7818203805211998	-1.0007082811069272	-1.1641932022915416	-0.9883209272740084	-1.1934434109981813	-0.8383271200508302	-1.9159710899475262
PSG6	-1.4683689053168982	-0.9917824268415729	-1.9214176870622146	-0.8202045975721343	-0.5603038899930841	-1.1551952412296431	-1.332763339215509	-1.3562414937403606	-1.701939966308892
AKR1C2	0.2779670463606979	0.32384153736409577	0.32231475128820225	1.1701082945417265	1.0860980735763794	1.1762933900954615	1.1702112128175257	1.0986209734585288	1.2365835450000877
SNORA8	-0.6420266353567193	-0.7144779634234911	-0.6331770953620516	-0.3292819143198819	-0.5603038899930841	-0.7557123334218355	-1.8186468584626976	-0.719157306426706	-0.4784350609817887
LINC00052	-0.6738976370100552	-1.0692714094606237	-1.3212804240441396	-1.922319508718258	-1.675951743704443	-0.9883209272740084	-1.482966520036879	-1.2219020823799578	-1.9159710899475262
MCCC2	1.5615833448315153	1.5428416886704774	1.5516530280881824	1.4524860509224482	1.507839787565234	1.482004339794068	1.5022936510822915	1.5155761552454887	1.5290073951296372
MCCC2	-0.8275928379147872	-1.2614503464503322	-0.7339337946165335	-1.406953312686963	-0.5048846331950851	-1.4302726516431572	-1.8186468584626976	-1.3562414937403606	-1.5291606994229883
MCCC2	-0.010758866843253756	0.02061230166871319	0.1553236908290825	-0.04850421676092081	-0.15231686103427622	-0.05741109148961069	0.19267570958589011	-0.0019065609854809452	0.1458999691412399
ENSG00000260342	-0.8813005545800559	-1.920721856025539	-1.9214176870622146	-1.173979152512223	-0.7945994377135934	-1.0646392839291188	-0.8341347591642122	-1.2219020823799578	-1.2182360163597883
ALDH1A2	-0.9416916650592696	-1.1394552227049468	-1.9214176870622146	-0.925822665856152	-1.3903277863507726	-1.9274003973620784	-0.7848429922349254	-1.3562414937403606	-0.9582006428222672
ENSG00000271857	-0.9416916650592696	-1.2614503464503322	-1.9214176870622146	-1.173979152512223	-1.2928156078933766	-0.7557123334218355	-1.332763339215509	-1.8525163954998194	-1.9159710899475262
RNU4ATAC18P	-0.7843769398399713	-1.920721856025539	-1.1856122769718975	-1.922319508718258	-1.3903277863507726	-1.1551952412296431	-1.0219235410124448	-1.8525163954998194	-1.115267723413317
MPZ	-1.2118028205155542	-1.920721856025539	-1.3212804240441396	-0.6804501117903579	-0.8446250815997186	-0.7557123334218355	-0.7035409113446732	-0.5770644025629933	-0.9582006428222672
MIR4256	-0.8275928379147872	-1.2614503464503322	-0.8318276623039423	-1.585592138240628	-1.675951743704443	-0.7137789202663612	-1.332763339215509	-1.543143855521694	-1.9159710899475262
ENSG00000287166	-1.0189746096176289	-1.920721856025539	-1.3212804240441396	-1.2766320341283464	-1.675951743704443	-1.9274003973620784	-1.0951623343324748	-0.6795186754506382	-1.115267723413317
ENSG00000174171	-1.7455730125366788	-0.9917824268415729	-0.8318276623039423	-1.406953312686963	-1.3903277863507726	-0.9223655192605361	-1.8186468584626976	-1.8525163954998194	-0.8515990108113647
RPL7P46	-1.7455730125366788	-1.0692714094606237	-1.7818203805211998	-1.173979152512223	-0.7444589842976751	-1.2528400791407568	-1.8186468584626976	-1.8525163954998194	-0.9582006428222672
OR7E94P	-1.2118028205155542	-0.8662633075653412	-0.6331770953620516	-0.7723829115035917	-1.3903277863507726	-1.4302726516431572	-1.332763339215509	-1.9032999944538531	-1.701939966308892
ANKRD20A3P	-1.11091945633692	-0.7567157441021294	-0.6002041356664254	-1.406953312686963	-0.9785992079533848	-1.9274003973620784	-0.6339459941608264	-0.7573553760006381	-1.0303959527111741
ENSG00000260782	-0.7843769398399713	-1.920721856025539	-1.1856122769718975	-0.925822665856152	-0.5905792990480638	-0.47787801810975605	-0.7448793511270492	-1.116959713624271	-0.9582006428222672
LRRTM4	-1.7455730125366788	-1.1394552227049468	-0.8861356680917484	-0.7723829115035917	-1.9241779197814324	-1.617933088761575	-1.0219235410124448	-0.8383271200508302	-1.115267723413317
ENSG00000287569	-0.8813005545800559	-1.0692714094606237	-1.3212804240441396	-1.922319508718258	-1.9241779197814324	-1.617933088761575	-1.8186468584626976	-0.8943641594616473	-1.2182360163597883
ENSG00000260464	-0.9416916650592696	-1.2614503464503322	-1.7818203805211998	-0.4919260471368225	-1.0535058532212767	-0.7137789202663612	-1.332763339215509	-0.4983888184764042	-0.7593087703329557
C10ORF82	-1.2118028205155542	-0.8029819981288464	-1.1856122769718975	-1.2766320341283464	-0.9785992079533848	-1.9274003973620784	-1.9158285376992241	-1.3562414937403606	-1.9159710899475262
RNU6-737P	-1.0189746096176289	-0.9319618215511112	-1.510267634714606	-0.8202045975721343	-0.9785992079533848	-0.864292292487637	-1.332763339215509	-1.8525163954998194	-1.9159710899475262
SSX1	-1.9242352471785058	-1.1394552227049468	-1.3212804240441396	-1.0796591494324925	-1.1641932022915416	-0.9223655192605361	-0.7848429922349254	-0.8383271200508302	-1.9159710899475262
ENSG00000275944	-1.7455730125366788	-1.920721856025539	-1.510267634714606	-1.922319508718258	-1.1641932022915416	-1.4302726516431572	-1.1934434109981813	-0.7573553760006381	-0.8953825513825255
CXCL3	-1.2118028205155542	-1.0692714094606237	-0.5158828481427872	-0.08153212078720366	0.0813259917155868	-0.21629417349478675	-0.4238016574808375	-0.44876806300642236	-0.3764690299828681
SLX1B	-0.6420266353567193	0.19483869750065722	-0.018819960078073742	-0.8732530575134795	-0.9785992079533848	-0.9223655192605361	-0.3237086646561186	-0.8943641594616473	-0.5498894837381334
SOCS1	-1.3079181526423669	-1.1394552227049468	-1.0893142480739475	-0.8202045975721343	-0.7444589842976751	-0.5954756285098004	-0.665455274796287	-1.8525163954998194	-1.5291606994229883
TUBA3E	-1.7455730125366788	-0.8029819981288464	-1.0893142480739475	-1.0796591494324925	-1.9241779197814324	-1.617933088761575	-1.8186468584626976	-1.2219020823799578	-0.8953825513825255
ENPP2	-0.6738976370100552	-0.7567157441021294	-1.3212804240441396	-1.2766320341283464	-1.2928156078933766	-1.2528400791407568	-1.0219235410124448	-1.8525163954998194	-1.9159710899475262
MIR181B2	-1.4683689053168982	-0.7567157441021294	-1.9214176870622146	-1.406953312686963	-1.9241779197814324	-1.2528400791407568	-1.332763339215509	-0.8943641594616473	-0.8953825513825255
CLDN11	-0.3014143404555632	-0.1063514248452824	-1.0893142480739475	-0.8202045975721343	-0.699011742296721	-0.864292292487637	-0.8890180689491216	-1.3562414937403606	-1.3491691413589841
OR7E2P	-0.8813005545800559	-1.920721856025539	-1.008998607936203	-1.2766320341283464	-1.0535058532212767	-0.8016031945116814	-1.0219235410124448	-1.9032999944538531	-1.5291606994229883
ENSG00000284809	-1.9242352471785058	-0.9917824268415729	-0.8318276623039423	-1.0796591494324925	-0.9785992079533848	-1.9274003973620784	-0.8341347591642122	-1.2219020823799578	-1.115267723413317
HAGLR	-0.7399528475775956	-0.7144779634234911	-0.8861356680917484	-1.0796591494324925	-1.0535058532212767	-1.1551952412296431	-1.8186468584626976	-0.25159131866809203	-0.8059731594736391
TTYH1	-0.31894220154906644	-1.1394552227049468	-0.09255369889536226	0.07294910386977656	-0.5905792990480638	-0.21629417349478675	-0.30595287046540637	-0.8042895663229263	-1.0303959527111741
TTYH1	-0.6420266353567193	-0.14788923676170235	-1.7818203805211998	-1.2766320341283464	-1.3903277863507726	-1.617933088761575	-0.6339459941608264	-0.12126602575915195	-0.20616300249123298
TTYH1	-1.4683689053168982	-1.2614503464503322	-1.9214176870622146	-1.922319508718258	-0.4738872008638511	-1.2528400791407568	-0.9436431625937781	-1.8525163954998194	-1.701939966308892
TTYH1	-1.3079181526423669	-1.2614503464503322	-0.7778555849083183	-1.0007082811069272	-1.0535058532212767	-1.1551952412296431	-1.0951623343324748	-1.2219020823799578	-0.5498894837381334
EDNRB	-1.7455730125366788	-0.8662633075653412	-1.9214176870622146	-1.0007082811069272	-0.9785992079533848	-0.864292292487637	-0.7848429922349254	-0.8383271200508302	-1.3491691413589841
ENSG00000218713	-0.9416916650592696	-1.2614503464503322	-0.8861356680917484	-0.8202045975721343	-1.675951743704443	-0.9883209272740084	-1.8186468584626976	-1.8525163954998194	-0.9582006428222672
FABP5P8	-1.7455730125366788	-0.8029819981288464	-1.7818203805211998	-0.925822665856152	-0.9785992079533848	-1.4302726516431572	-1.9158285376992241	-0.9577837521245692	-1.3491691413589841
ENSG00000255689	-1.11091945633692	-0.7567157441021294	-1.1856122769718975	-1.922319508718258	-1.2928156078933766	-1.9274003973620784	-0.9436431625937781	-1.2219020823799578	-0.8515990108113647
RPL7P17	-1.11091945633692	-1.920721856025539	-1.7818203805211998	-1.406953312686963	-1.9241779197814324	-0.9883209272740084	-1.0219235410124448	-0.8943641594616473	-1.701939966308892
ENSG00000248751	-1.9242352471785058	-1.1394552227049468	-1.510267634714606	-1.922319508718258	-1.1641932022915416	-0.864292292487637	-1.9158285376992241	-1.3562414937403606	-0.9582006428222672
ENSG00000289497	-1.11091945633692	-1.0692714094606237	-0.8861356680917484	-1.0007082811069272	-0.7444589842976751	-1.0646392839291188	-1.9158285376992241	-1.3562414937403606	-1.9159710899475262
ZMIZ1-AS1	-1.2118028205155542	-1.920721856025539	-1.3212804240441396	-0.5754100268077382	-0.6614532960053211	-0.8016031945116814	-0.8341347591642122	-0.8042895663229263	-1.2182360163597883
CYP2B6	-0.7036100373956983	-1.0692714094606237	-0.9545938523637825	-1.922319508718258	-1.675951743704443	-1.4302726516431572	-1.332763339215509	-1.2219020823799578	-1.9159710899475262
LILRA6	-1.9242352471785058	-0.5648197731667683	-0.40463487470971177	-0.4919260471368225	-0.5603038899930841	-1.0646392839291188	-0.4439830925687773	-0.8383271200508302	-0.7212958164719099
LILRA6	-0.8813005545800559	-0.9319618215511112	-0.8318276623039423	-0.5181916278936609	-0.7444589842976751	-1.9274003973620784	-0.8341347591642122	-1.3562414937403606	-0.7212958164719099
LILRA6	-1.11091945633692	-0.6756229717131298	-1.1856122769718975	-1.922319508718258	-1.0535058532212767	-0.7557123334218355	-1.332763339215509	-1.3562414937403606	-1.115267723413317
CDRT15P4	-1.9242352471785058	-1.1394552227049468	-1.7818203805211998	-1.173979152512223	-0.7444589842976751	-0.864292292487637	-1.8186468584626976	-1.3562414937403606	-1.2182360163597883
HMGB1P23	-0.8813005545800559	-1.4445996257470852	-1.7818203805211998	-1.922319508718258	-1.675951743704443	-1.0646392839291188	-1.8186468584626976	-0.8383271200508302	-1.701939966308892
ENSG00000269489	-0.5737869078738356	-1.4445996257470852	-1.510267634714606	-1.0007082811069272	-1.1641932022915416	-0.7137789202663612	-1.8186468584626976	-0.8943641594616473	-0.7212958164719099
ENSG00000285987	-0.7843769398399713	-0.8662633075653412	-1.1856122769718975	-0.8732530575134795	-1.9241779197814324	-0.7557123334218355	-1.0219235410124448	-0.6052182959017874	-0.4784350609817887
MYCBP2-AS2	-1.9242352471785058	-1.2614503464503322	-1.008998607936203	-1.406953312686963	-1.9241779197814324	-1.1551952412296431	-1.9158285376992241	-1.116959713624271	-0.8515990108113647
ENSG00000240338	-1.4683689053168982	-1.920721856025539	-1.008998607936203	-0.925822665856152	-1.9241779197814324	-0.8016031945116814	-0.9436431625937781	-1.2219020823799578	-1.115267723413317
SARDH	-1.2118028205155542	-1.0692714094606237	-1.7818203805211998	-0.5754100268077382	-1.2928156078933766	-1.1551952412296431	-1.8186468584626976	-1.8525163954998194	-1.5291606994229883
FDPSP2	-1.9242352471785058	-1.2614503464503322	-0.8861356680917484	-1.922319508718258	-0.9137121203929447	-0.9883209272740084	-1.0951623343324748	-1.543143855521694	-1.701939966308892
CCND2	-0.6420266353567193	-0.40575104779269494	-1.1856122769718975	-1.2766320341283464	-1.1641932022915416	-0.9883209272740084	-1.482966520036879	-1.543143855521694	-1.701939966308892
ENSG00000258007	-1.11091945633692	-0.8029819981288464	-1.9214176870622146	-1.585592138240628	-1.0535058532212767	-1.9274003973620784	-1.482966520036879	-0.9577837521245692	-1.0303959527111741
MIR3164	-1.7455730125366788	-1.2614503464503322	-1.9214176870622146	-1.173979152512223	-1.1641932022915416	-0.9883209272740084	-0.7035409113446732	-1.3562414937403606	-1.9159710899475262
ENSG00000223390	-0.7843769398399713	-0.7567157441021294	-0.5403030217819538	-0.7196835675726145	-0.6228670547474466	-0.8016031945116814	-1.332763339215509	-1.8525163954998194	-0.6818192371564705
RPL23AP58	-1.3079181526423669	-1.920721856025539	-1.7818203805211998	-1.0007082811069272	-1.3903277863507726	-0.5954756285098004	-0.8890180689491216	-1.2219020823799578	-1.0303959527111741
ENSG00000260681	-0.9416916650592696	-1.920721856025539	-1.008998607936203	-0.6804501117903579	-0.6614532960053211	-0.8016031945116814	-0.665455274796287	-0.5472405575683161	-0.6150328189446179
TUBAL3	-1.4683689053168982	-1.2614503464503322	-1.9214176870622146	-1.0796591494324925	-0.699011742296721	-0.8016031945116814	-1.482966520036879	-0.7573553760006381	-0.8059731594736391
RNA5SP510	-1.9242352471785058	-0.9319618215511112	-1.9214176870622146	-1.922319508718258	-1.1641932022915416	-1.0646392839291188	-1.332763339215509	-0.9577837521245692	-1.5291606994229883
RNF180	-1.0189746096176289	-1.920721856025539	-1.9214176870622146	-1.0796591494324925	-1.2928156078933766	-0.8016031945116814	-1.332763339215509	-1.9032999944538531	-1.3491691413589841
MESP2	-1.9242352471785058	-1.920721856025539	-1.510267634714606	-0.7196835675726145	-1.2928156078933766	-1.0646392839291188	-0.8890180689491216	-1.116959713624271	-1.2182360163597883
